STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",1/28/2019,5.82,,0,,0,0,34,41,26,310,310,16.1,19,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",1/29/2019,4.7,,0,,0,0,32,40,27,310,300,10.1,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",1/30/2019,5.14,,0,,0,0,31,42,24,120,220,12.1,14.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",1/31/2019,3.36,,0,,0,0,33,47,26,300,320,12.1,13,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/1/2019,4.47,,0,,0,0,35,52,26,160,140,16.1,19,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/2/2019,13.42,,0,,0,0,43,54,39,170,120,23,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/3/2019,18.34,,0.07,,0,0,45,48,40,170,160,30,40,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/4/2019,22.59,,0.01,,0,0,46,51,39,160,180,32,42.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/5/2019,12.53,,0.06,,1.2,0,40,41,29,310,170,28,35.1,1,,,,1,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/6/2019,13.87,,0.33,,4.1,5.1,28,29,22,330,330,29.1,34,1,,,,,,,,1,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/7/2019,7.38,,0.04,,1.5,3.9,23,27,15,310,310,15,19,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/8/2019,4.7,,0,,0,3.9,20,32,12,280,360,8.9,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/9/2019,11.18,,0,,0,3.1,26,37,16,190,190,23,29.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/10/2019,18.79,,0.16,,3,3.1,36,42,23,170,170,31.1,40.9,1,1,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/11/2019,7.16,,0,,0.3,3.9,26,30,19,160,160,15,19.9,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/12/2019,8.72,,0,,0,3.1,28,39,23,170,170,19.9,25.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/13/2019,16.33,,0.17,,0,2,37,46,29,180,180,36,46.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/14/2019,19.69,,0.02,,0,0,43,51,39,180,180,29.1,48.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/15/2019,13.87,,0.23,,2.4,0,43,52,29,170,160,31.1,38,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/16/2019,5.59,,0,,0,2,33,37,27,310,310,13,16.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/17/2019,7.16,,0.04,,0.6,1.2,31,38,26,280,290,15,17,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/18/2019,9.4,,0,,0,1.2,29,34,23,340,280,21,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/19/2019,10.74,,0,,0,0,26,27,22,280,290,19.9,23.9,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/20/2019,11.63,,0,,0,0,25,33,22,170,170,23.9,29.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/21/2019,7.38,,0.01,,0.1,0,28,34,22,130,110,18.1,21.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/22/2019,6.04,,0.06,,0.7,1.2,27,32,20,310,300,16.1,21,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/23/2019,10.51,,0,,0,0,26,36,19,170,160,17,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/24/2019,15.21,,0,,0,0,34,46,27,180,180,29.1,35.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/25/2019,20.36,,0,,0,0,44,54,39,180,180,29.1,38,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/26/2019,19.91,,0,,0,0,50,57,47,180,180,29.1,36.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/27/2019,11.41,,0.02,,0,0,49,52,42,160,170,25.1,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2/28/2019,8.95,,0.04,,0,0,48,56,42,170,170,23,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/1/2019,8.28,,0,,0,0,43,49,33,340,340,17,21,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/2/2019,5.14,,0.3,,1.3,0,38,40,32,310,310,15,18.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/3/2019,6.04,,0.06,,0.8,2,34,41,30,320,320,12.1,14.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/4/2019,2.68,,0,,0,0,34,43,27,10,20,8.9,13,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/5/2019,7.83,,0,,0,0,40,52,32,180,190,23,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/6/2019,14.99,,0.14,,0,0,48,52,43,170,170,29.1,36,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/7/2019,7.61,,0.36,,0,0,44,51,37,290,280,23.9,33.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/8/2019,8.72,,0.3,,0.6,0,41,42,32,330,330,23.9,28,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/9/2019,4.47,,0.02,,0.5,1.2,34,43,29,10,10,14.1,17,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/10/2019,5.82,,0.02,,0,0,37,43,32,330,340,15,19.9,1,1,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/11/2019,4.7,,0,,0,0,38,49,30,310,310,14.1,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/12/2019,6.26,,0.21,,0,0,41,53,31,320,310,23.9,33.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/13/2019,16.55,,0.12,,2.9,1.2,37,41,28,330,310,30,34,1,,,,,,,,1,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/14/2019,7.83,,0,,0,1.2,34,42,29,280,290,15,19,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/15/2019,6.26,,0,,0,0,35,47,28,300,300,13,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/16/2019,5.37,,0,,0,0,39,51,29,290,310,12.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/17/2019,5.82,,0,,0,0,42,56,31,280,300,12.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/18/2019,5.37,,0,,0,0,45,58,34,270,330,14.1,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/19/2019,5.82,,0,,0,0,45,58,33,100,100,16.1,23,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/20/2019,13.87,,0,,0,0,50,63,40,100,100,21.9,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/21/2019,10.96,,0.21,,0,0,50,54,40,140,130,23,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/22/2019,9.17,,0.11,,0,0,46,50,43,190,180,19.9,23.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/23/2019,4.03,,0.07,,0,0,46,54,43,280,200,15,18.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/24/2019,6.49,,0.44,,0,0,44,49,38,310,310,21.9,25.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/25/2019,7.16,,0,,0,0,44,61,34,150,160,15,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/26/2019,13.2,,0,,0,0,54,66,48,150,160,23,29.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/27/2019,14.99,,0,,0,0,56,66,48,170,180,28,35.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/28/2019,12.75,,0.85,,1,1.2,56,59,32,290,290,33.1,40,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/29/2019,5.59,,0.75,,3.6,1.2,38,49,32,20,10,23.9,27.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/30/2019,4.25,,0,,0,0,42,52,36,120,110,14.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3/31/2019,4.03,,0,,0,0,43,53,32,290,290,13,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/1/2019,6.49,,0,,0,0,46,59,36,20,360,13,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/2/2019,8.72,,0.01,,0,0,52,55,46,160,180,25.1,32,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/3/2019,3.58,,0.32,,0,0,48,57,44,350,350,12.1,13,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/4/2019,9.62,,0,,0,0,53,66,44,160,160,19.9,25.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/5/2019,12.3,,0,,0,0,58,66,51,170,180,23,31.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/6/2019,6.49,,0.19,,0,0,52,58,44,330,310,21,27.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/7/2019,9.17,,0,,0,0,52,67,42,190,180,21,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/8/2019,7.38,,0,,0,0,58,71,47,140,310,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/9/2019,10.96,,0.49,,0,0,57,62,39,340,340,31.1,36.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/10/2019,18.79,,0.1,,0,0,41,47,36,340,330,33.1,40,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/11/2019,10.29,,0,,0,0,42,49,38,360,360,23,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/12/2019,6.93,,0.23,,0.2,0,42,49,33,360,20,21,23,1,,,,1,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/13/2019,6.93,,0.11,,0,0,43,54,34,330,330,23,28,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/14/2019,10.96,,0,,0,0,50,62,44,170,170,19.9,23.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/15/2019,6.49,,0.47,,0,0,52,53,45,260,280,19.9,28,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/16/2019,6.93,,0.49,,0,0,47,53,41,270,270,23.9,33.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/17/2019,4.7,,0,,0,0,46,57,38,310,310,15,19.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/18/2019,5.82,,0,,0,0,53,64,40,360,360,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/19/2019,6.26,,0,,0,0,58,76,45,140,160,13,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/20/2019,12.08,,0.08,,0,0,66,76,53,180,180,36.9,48.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/21/2019,5.82,,0.57,,0,0,56,61,50,260,260,25.1,31.1,1,,1,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/22/2019,6.49,,0,,0,0,53,63,48,310,320,17,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/23/2019,6.49,,0,,0,0,55,66,45,290,300,17,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/24/2019,8.28,,0,,0,0,59,72,49,240,240,28,32,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/25/2019,6.04,,0,,0,0,60,73,51,160,180,16.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/26/2019,10.96,,0.01,,0,0,65,74,53,360,360,31.1,38,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/27/2019,5.14,,0,,0,0,57,70,43,10,360,13,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/28/2019,13.2,,0,,0,0,57,58,43,330,330,25.9,31.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/29/2019,6.93,,0,,0,0,49,63,39,330,320,23.9,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4/30/2019,6.93,,0.38,,0,0,49,54,35,310,310,21.9,28,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/1/2019,5.82,,0.02,,0,0,41,53,35,300,300,14.1,19,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/2/2019,8.05,,0,,0,0,49,64,40,320,310,14.1,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/3/2019,7.83,,0,,0,0,56,68,44,300,290,17,23.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/4/2019,7.38,,0,,0,0,60,74,46,20,20,15,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/5/2019,10.07,,0,,0,0,65,77,55,150,150,25.9,35.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/6/2019,8.95,,0,,0,0,63,77,53,330,320,35.1,55.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/7/2019,9.17,,0.18,,0,0,58,64,50,10,10,31.1,35.1,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/8/2019,9.62,,0,,0,0,55,64,48,330,330,35.1,42.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/9/2019,7.38,,0,,0,0,53,62,42,340,120,18.1,29.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/10/2019,6.04,,0,,0,0,55,67,42,350,350,15,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/11/2019,7.61,,0,,0,0,59,73,46,290,290,17,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/12/2019,7.38,,0,,0,0,63,79,50,310,290,14.1,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/13/2019,7.16,,0,,0,0,70,85,57,340,350,18.1,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/14/2019,9.4,,0,,0,0,72,82,60,250,240,28,35.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/15/2019,14.76,,0,,0,0,74,82,64,180,180,29.1,38,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/16/2019,13.87,,0.24,,0,0,72,78,48,190,190,33.1,47,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/17/2019,9.4,,0.65,,0,0,51,57,44,330,340,25.1,34,1,,1,,1,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/18/2019,5.82,,0.35,,0,0,48,57,43,330,320,16.1,19.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/19/2019,13.87,,0,,0,0,55,63,49,150,190,29.1,38,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/20/2019,8.28,,0,,0,0,51,59,45,290,290,25.1,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/21/2019,9.17,,0.56,,0,0,51,55,44,310,310,25.1,29.1,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/22/2019,5.37,,0.34,,0,0,47,55,43,120,130,18.1,23,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/23/2019,12.3,,0.19,,0,0,50,57,45,280,280,23,28,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/24/2019,8.28,,0.04,,0,0,50,62,46,180,180,21.9,27.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/25/2019,12.53,,0,,0,0,59,73,51,260,260,31.1,42.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/26/2019,11.86,,0,,0,0,60,76,48,170,170,30,38,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/27/2019,7.83,,0.4,,0,0,58,61,47,330,310,16.1,21.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/28/2019,4.7,,0.51,,0,0,54,63,49,310,310,15,18.1,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/29/2019,5.14,,0.11,,0,0,58,68,49,80,70,17,23,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/30/2019,8.5,,0.18,,0,0,61,75,51,150,150,25.1,32,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",5/31/2019,6.26,,0.01,,0,0,63,76,54,220,210,25.1,29.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/1/2019,9.84,,0,,0,0,66,79,58,100,100,25.9,31.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/2/2019,9.84,,0,,0,0,66,74,55,160,160,35.1,44.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/3/2019,6.71,,0,,0,0,66,79,53,350,320,15,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/4/2019,7.61,,0,,0,0,70,82,57,10,340,14.1,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/5/2019,6.93,,0,,0,0,73,84,61,10,10,15,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/6/2019,11.63,,0.09,,0,0,73,88,64,180,170,29.1,36,,,1,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/7/2019,14.76,,0.01,,0,0,72,84,48,330,330,40,47,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/8/2019,9.17,,0,,0,0,55,61,46,340,340,21,25.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/9/2019,6.49,,0,,0,0,56,69,43,320,340,15,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/10/2019,6.49,,0,,0,0,63,78,50,330,310,15,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/11/2019,7.16,,0,,0,0,69,82,56,350,360,16.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/12/2019,6.04,,0,,0,0,73,86,58,330,310,13,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/13/2019,8.05,,0.01,,0,0,76,88,64,210,220,31.1,38.9,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/14/2019,5.82,,0,,0,0,72,82,62,140,130,15,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/15/2019,7.38,,0,,0,0,74,88,63,300,310,16.1,19,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/16/2019,6.71,,0,,0,0,75,85,62,150,170,14.1,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/17/2019,8.28,,0.01,,0,0,73,84,62,300,300,23,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/18/2019,6.93,,0,,0,0,71,84,61,310,300,16.1,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/19/2019,8.5,,0,,0,0,75,87,63,310,300,21.9,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/20/2019,10.96,,0.03,,0,0,72,82,54,340,330,31.1,38.9,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/21/2019,9.17,,0,,0,0,58,67,48,340,310,18.1,25.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/22/2019,9.17,,0,,0,0,60,69,50,300,320,19.9,31.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/23/2019,8.28,,0,,0,0,63,80,52,140,200,16.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/24/2019,7.16,,0,,0,0,72,84,59,330,330,16.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/25/2019,8.05,,0,,0,0,76,89,63,330,330,19.9,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/26/2019,15.43,,0,,0,0,79,91,64,160,180,29.1,38,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/27/2019,18.12,,0,,0,0,82,93,74,190,210,29.1,38.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/28/2019,14.32,,0,,0,0,84,95,70,170,140,25.1,33.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/29/2019,9.17,,0,,0,0,79,92,60,140,180,21,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",6/30/2019,15.21,,0,,0,0,82,86,69,150,150,36.9,45,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/1/2019,8.95,,0,,0,0,77,93,65,160,150,17,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/2/2019,12.08,,0,,0,0,84,96,69,160,320,23,29.1,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/3/2019,8.5,,0,,0,0,79,90,65,340,340,23.9,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/4/2019,6.93,,0.11,,0,0,73,83,60,300,300,42.9,59.9,,,1,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/5/2019,5.82,,0,,0,0,67,86,56,330,350,14.1,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/6/2019,5.82,1307,0,,0,0,77,93,63,280,270,29.1,42.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/7/2019,14.32,1418,0,,0,0,83,94,69,200,200,31.1,40.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/8/2019,8.5,1902,0,,0,0,78,89,63,350,340,30,36.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/9/2019,4.92,1414,0,,0,0,74,88,60,330,330,14.1,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/10/2019,11.41,1353,0,,0,0,82,99,70,160,130,23,29.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/11/2019,12.75,1722,0,,0,0,87,101,74,180,180,36,52.1,,,,,,,,,,
