STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/8/2019,13.42,,0,,,,78,65,90,90,23,28,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/9/2019,11.41,,0,,,,80,68,130,130,21.9,25.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/10/2019,11.18,,0.16,,,,75,55,320,310,25.9,34,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/11/2019,5.37,,0,,,,76,47,340,320,16.1,21,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/12/2019,9.62,,0.45,,,,76,54,130,140,21,29.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/13/2019,14.54,,0.06,,,,65,52,270,260,30,44.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/14/2019,11.18,,0,,,,75,48,280,240,19.9,25.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/15/2019,9.62,,0.58,,,,77,62,220,220,23.9,33.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/16/2019,9.84,,0.63,,,,81,67,200,200,25.1,34,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/17/2019,5.14,,0.37,,,,77,67,100,210,13,15,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/18/2019,4.7,,0.83,,,,80,66,230,230,13,16.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/19/2019,2.91,,1.02,,,,83,67,160,160,17,21,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/20/2019,11.18,,0.17,,,,76,62,240,220,30,42.9,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/21/2019,6.49,,0,,,,76,59,310,320,14.1,19,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/22/2019,5.14,,0.01,,,,80,58,10,360,12.1,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/23/2019,6.71,,0,,,,82,52,150,120,15,19.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/24/2019,9.17,,0.59,,,,82,68,210,190,17,21.9,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/25/2019,9.17,,0,,,,83,65,280,270,19.9,25.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/26/2019,7.38,2006,0.04,,,,88,67,210,200,21.9,29.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/27/2019,4.03,1315,0,,,,88,68,230,220,21,31.1,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/28/2019,5.82,1404,0,,,,91,65,310,240,15,18.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/29/2019,7.61,1223,0,,,,90,68,230,280,18.1,23,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",6/30/2019,6.26,1630,0,,,,89,70,310,360,16.1,23.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/1/2019,4.92,,0,,,,90,64,180,230,13,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/2/2019,7.61,,0.01,,,,93,70,350,270,23,34,,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/3/2019,5.82,,0.54,,,,86,68,260,270,23,29.1,1,1,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/4/2019,4.7,,0,,,,87,67,210,200,10.1,14.1,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/5/2019,6.04,,0,,,,91,70,300,240,16.1,25.1,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/6/2019,6.04,,0.06,,,,91,71,320,320,30,40.9,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/7/2019,6.93,,0,,,,85,70,10,350,18.1,23.9,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/8/2019,8.5,,0,,,,84,65,10,350,15,19.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/9/2019,3.36,,0,,,,88,61,30,20,8.9,14.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/10/2019,4.25,,0,,,,91,68,230,220,14.1,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/11/2019,7.38,,0,,,,89,72,290,290,21,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/12/2019,5.59,,0,,,,84,65,340,340,13,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/13/2019,5.14,,0,,,,89,61,310,270,15,23.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/14/2019,5.82,,0,,,,88,69,340,290,13,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/15/2019,5.37,,0,,,,92,69,230,230,21,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/16/2019,7.83,,0.43,,,,90,70,240,240,35.1,42.9,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/17/2019,6.49,,1.02,,,,86,72,210,200,23,31.1,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/18/2019,4.03,,0.03,,,,90,69,290,290,25.9,32,1,1,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/19/2019,8.72,1508,0,,,,92,72,220,240,18.1,23,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/20/2019,8.5,1425,0,,,,92,74,240,230,21,27.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/21/2019,8.05,1439,0.04,,,,92,74,230,220,21.9,29.1,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/22/2019,8.05,1014,0.23,,,,75,65,10,20,17,23,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/23/2019,8.72,1426,0,,,,78,58,310,330,19.9,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/24/2019,6.49,1540,0,,,,79,57,350,330,16.1,19.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/25/2019,2.01,1539,0,,,,82,55,20,20,10.1,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/26/2019,2.68,1542,0,,,,85,59,220,190,12.1,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/27/2019,7.16,1344,0,,,,86,62,210,240,18.1,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/28/2019,8.5,1239,0,,,,88,68,230,240,18.1,25.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/29/2019,9.84,1510,0,,,,89,69,280,200,21.9,29.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/30/2019,6.71,1655,0,,,,85,69,300,310,15,18.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",7/31/2019,4.7,1651,0,,,,86,66,360,300,14.1,19,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/1/2019,6.93,,0,,,,84,66,10,10,15,19,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/2/2019,7.16,,0,,,,86,63,320,340,14.1,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/3/2019,4.92,,0,,,,85,61,30,20,13,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/4/2019,3.8,,0,,,,88,58,340,320,13,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/5/2019,3.8,,0,,,,91,64,240,270,16.1,23.9,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/6/2019,6.93,,0.26,,,,89,66,240,210,33.1,40,,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/7/2019,6.04,,0,,,,86,64,290,240,18.1,23,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/8/2019,10.07,,0,,,,89,63,270,240,19.9,35.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/9/2019,6.93,,0,,,,82,63,320,320,15,21,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/10/2019,4.7,,0,,,,82,57,20,10,15,19.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/11/2019,4.03,,0,,,,85,56,200,150,12.1,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/12/2019,5.59,,0,,,,87,62,210,220,15,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/13/2019,8.28,,0.31,,,,85,69,240,240,18.1,23,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/14/2019,4.03,,0,,,,85,68,310,330,15,19,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/15/2019,6.71,,0,,,,85,64,240,260,18.1,23.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/16/2019,5.59,,0,,,,83,61,240,220,14.1,16.1,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/17/2019,6.04,,0,,,,85,67,270,270,18.1,23,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/18/2019,9.17,,0.14,,,,93,68,290,290,31.1,47,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/19/2019,3.36,,0.11,,,,89,64,270,270,15,19,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/20/2019,6.26,,0.01,,,,92,68,190,190,19.9,25.9,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/21/2019,8.05,,0,,,,84,67,280,250,15,21,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/22/2019,6.26,,0.11,,,,80,66,320,330,17,21,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/23/2019,8.5,,0,,,,77,56,20,360,17,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/24/2019,8.5,,0,,,,78,53,50,70,17,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/25/2019,8.72,,0,,,,80,53,90,150,17,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/26/2019,10.74,,0.64,,,,67,60,170,170,15,21.9,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/27/2019,6.49,,1.02,,,,76,64,180,180,15,19.9,1,1,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/28/2019,8.95,,0,,,,78,59,290,290,21.9,29.1,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/29/2019,8.72,,0,,,,81,54,230,280,17,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/30/2019,8.05,,0,,,,85,64,210,210,16.1,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",8/31/2019,7.38,,0,,,,77,63,40,40,19.9,25.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/1/2019,6.26,,1.18,,,,78,59,20,20,36,46.1,1,1,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/2/2019,4.03,,0,,,,80,61,340,310,10.1,14.1,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/3/2019,6.71,,0,,,,83,58,210,220,25.1,32,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/4/2019,8.5,,0,,,,81,60,310,300,16.1,19.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/5/2019,7.61,,0,,,,76,55,10,30,15,19,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/6/2019,5.82,,0,,,,79,50,240,240,14.1,18.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/7/2019,6.49,,0,,,,77,60,320,340,15,17,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/8/2019,3.36,,0,,,,76,55,360,360,15,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/9/2019,3.58,,0,,,,83,57,210,100,10.1,13,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/10/2019,5.82,,0,,,,91,62,220,230,14.1,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/11/2019,5.59,,0,,,,92,68,250,250,19.9,25.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/12/2019,4.7,,0,,,,91,67,340,260,14.1,18.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/13/2019,9.4,,0,,,,93,69,220,210,21,30,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/14/2019,6.71,,0,,,,79,60,280,280,17,23.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/15/2019,4.47,,0,,,,84,55,180,200,12.1,15,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/16/2019,6.04,,0,,,,86,65,310,330,13,18.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/17/2019,8.05,,0,,,,82,60,70,30,15,21,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/18/2019,7.38,,0,,,,83,56,100,100,17,21.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/19/2019,8.28,,0,,,,84,53,140,200,14.1,23,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/20/2019,6.26,,0.17,,,,88,65,210,220,25.1,34,1,,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/21/2019,5.14,,0.98,,,,85,65,310,110,25.1,29.1,1,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/22/2019,8.95,,0,,,,87,67,230,220,23,30,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/23/2019,11.41,,0.03,,,,81,56,290,280,21,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/24/2019,3.36,,0,,,,77,50,290,290,12.1,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/25/2019,7.61,,0,,,,82,50,180,170,18.1,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/26/2019,7.38,,0,,,,77,51,300,300,17,23,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/27/2019,6.71,,0,,,,86,48,180,180,19.9,23.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/28/2019,8.5,,0.03,,,,87,62,10,340,18.1,23.9,,,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/29/2019,6.26,,0.08,,,,79,62,100,30,12.1,15,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",9/30/2019,2.91,,0,,,,90,65,220,280,12.1,18.1,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/1/2019,6.04,,0,,,,91,67,240,240,19.9,27.1,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/2/2019,8.28,,0,,,,92,67,240,240,23,27.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/3/2019,9.84,,0,,,,90,60,270,290,23,30,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/4/2019,10.51,,0,,,,67,49,10,330,18.1,23,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/5/2019,5.82,,0,,,,74,42,140,100,12.1,17,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/6/2019,6.93,,0.24,,,,75,55,280,270,18.1,23.9,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/7/2019,2.01,,0.01,,,,63,46,210,210,6.9,8.1,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/8/2019,5.14,,0,,,,69,42,80,80,18.1,23,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/9/2019,5.82,,0,,,,73,44,130,80,12.1,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/10/2019,3.8,,0,,,,78,48,160,170,10.1,14.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/11/2019,7.83,,0.01,,,,78,50,280,270,23,28,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/12/2019,10.29,,0.1,,,,55,36,290,290,18.1,23.9,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/13/2019,9.62,,0,,,,68,37,220,220,19.9,28,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/14/2019,6.71,,0,,,,63,39,240,270,17,23,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/15/2019,6.93,,0,,,,73,37,200,170,18.1,25.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/16/2019,15.21,,0.18,,,,64,45,310,320,32,38,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/17/2019,11.86,,0,,,,56,40,320,280,21,30,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/18/2019,2.24,,0,,,,59,33,120,50,6.9,8.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/19/2019,4.03,,0,,,,64,32,170,130,13,16.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/20/2019,2.68,,0,,,,74,47,210,210,10.1,13,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/21/2019,10.96,,0.2,,,,72,52,230,230,28,36,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/22/2019,11.63,,0.01,,,,63,46,220,210,28,34,,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/23/2019,11.18,,0,,,,63,42,230,240,19.9,27.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/24/2019,7.16,,0,,,,66,46,220,200,16.1,21,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/25/2019,4.92,,0,,,,60,47,340,340,8.9,13,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/26/2019,9.84,,0.8,,,,61,47,120,130,21,30,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/27/2019,10.07,,0.11,,,,63,44,230,230,28,36,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/28/2019,2.01,,0,,,,67,38,160,160,14.1,19,1,1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/29/2019,3.8,,0,,,,58,44,210,200,12.1,15,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/30/2019,6.49,,0.45,,,,59,45,130,70,14.1,19,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/31/2019,14.76,,0.99,,,,63,35,240,240,35.1,47,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/1/2019,9.84,,0,,,,44,30,270,280,25.1,31.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/2/2019,8.28,,0.01,,,,48,28,290,290,23.9,29.1,,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/3/2019,8.05,,0,,,,51,32,260,270,16.1,21,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/4/2019,10.29,,0,,,,57,38,220,190,23.9,31.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/5/2019,6.71,,0.12,,,,52,32,280,270,16.1,19.9,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/6/2019,4.47,,0,,,,50,27,170,180,14.1,17,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/7/2019,8.05,,0.07,,,,47,26,340,310,17,21.9,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/8/2019,5.14,,0,,,,37,19,330,320,15,19.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/9/2019,7.16,,0,,,,39,23,190,190,16.1,21,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/10/2019,5.37,,0,,,,58,36,200,220,15,19,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/11/2019,9.62,,0.09,,,,53,26,320,330,23,29.1,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/12/2019,12.53,,0,,,,26,12,310,310,23.9,31.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/13/2019,6.26,,0,,,,27,8,160,150,14.1,18.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/14/2019,6.93,,0,,,,39,26,230,240,14.1,16.1,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/15/2019,5.14,,0,,,,39,21,10,10,17,23,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/16/2019,7.16,,0,,,,44,26,50,50,15,18.1,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/17/2019,2.46,,0,,,,49,22,130,130,6.9,8.9,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/18/2019,5.14,,0,,,,51,30,250,240,15,18.1,,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/19/2019,4.03,,0,,,,46,36,270,270,10.1,14.1,1,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/20/2019,3.36,,0,,,,50,35,270,270,8.9,12.1,,,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/21/2019,11.41,,0,,,,55,37,210,190,28,34,,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/22/2019,9.4,,0.05,,,,53,27,320,310,21,27.1,1,,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/23/2019,6.71,,0.13,,,,42,23,330,330,16.1,21.9,1,,,,,,,,
